@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
32,'2023/10/23 11:07:33:240',1,633.274963,493.891418,-0.00132,578.545654,485.919678,20.203377,524.996887,477.913513,28.434118,483.363281,479.443329,32.812801,454.845764,487.228394,36.565758,480.248749,438.754852,17.294468,408.705841,444.310822,20.587244,367.076172,450.3237,23.204153,336.746155,455.816833,24.698231,475.83136,448.580597,6.348545,392.027802,446.782104,7.428512,342.757935,454.771606,9.555926,307.941772,462.825317,11.523392,476.116089,466.777985,-3.427744,396.987061,460.856476,-3.472444,346.111816,465.623749,-2.148199,309.035278,471.088745,-1.160576,481.100464,491.970001,-11.505516,418.497284,482.999573,-12.480087,379.389313,482.015167,-12.704985,346.873016,482.757629,-13.117889,1
33,'2023/10/23 11:07:33:252',1,633.274963,493.891418,-0.00132,578.545654,485.919678,20.203377,524.996887,477.913513,28.434118,483.363281,479.443329,32.812801,454.845764,487.228394,36.565758,480.248749,438.754852,17.294468,408.705841,444.310822,20.587244,367.076172,450.3237,23.204153,336.746155,455.816833,24.698231,475.83136,448.580597,6.348545,392.027802,446.782104,7.428512,342.757935,454.771606,9.555926,307.941772,462.825317,11.523392,476.116089,466.777985,-3.427744,396.987061,460.856476,-3.472444,346.111816,465.623749,-2.148199,309.035278,471.088745,-1.160576,481.100464,491.970001,-11.505516,418.497284,482.999573,-12.480087,379.389313,482.015167,-12.704985,346.873016,482.757629,-13.117889,1
34,'2023/10/23 11:07:33:264',1,632.394104,495.931274,-0.001454,578.245789,488.146484,20.594828,525.256897,480.040527,29.011868,484.167236,481.283112,33.579624,456.129272,488.47348,37.488129,480.481323,438.273041,17.645618,408.547516,443.565857,21.373714,367.656219,449.369415,24.475391,338.140259,454.524017,26.30311,475.146606,448.570068,6.812019,390.975769,445.818085,8.313059,342.461548,453.485413,11.042185,308.673248,461.205627,13.485304,474.355194,467.626953,-2.80071,394.860229,460.168579,-2.464018,344.739166,464.077454,-0.60011,308.911896,468.89563,0.846378,478.0242,493.894287,-10.681459,415.096039,483.490631,-11.405337,376.444,481.803772,-11.387267,344.83194,482.108185,-11.530562,1
35,'2023/10/23 11:07:33:276',1,632.394104,495.931274,-0.001454,578.245789,488.146484,20.594828,525.256897,480.040527,29.011868,484.167236,481.283112,33.579624,456.129272,488.47348,37.488129,480.481323,438.273041,17.645618,408.547516,443.565857,21.373714,367.656219,449.369415,24.475391,338.140259,454.524017,26.30311,475.146606,448.570068,6.812019,390.975769,445.818085,8.313059,342.461548,453.485413,11.042185,308.673248,461.205627,13.485304,474.355194,467.626953,-2.80071,394.860229,460.168579,-2.464018,344.739166,464.077454,-0.60011,308.911896,468.89563,0.846378,478.0242,493.894287,-10.681459,415.096039,483.490631,-11.405337,376.444,481.803772,-11.387267,344.83194,482.108185,-11.530562,1
36,'2023/10/23 11:07:33:287',1,632.394104,495.931274,-0.001454,578.245789,488.146484,20.594828,525.256897,480.040527,29.011868,484.167236,481.283112,33.579624,456.129272,488.47348,37.488129,480.481323,438.273041,17.645618,408.547516,443.565857,21.373714,367.656219,449.369415,24.475391,338.140259,454.524017,26.30311,475.146606,448.570068,6.812019,390.975769,445.818085,8.313059,342.461548,453.485413,11.042185,308.673248,461.205627,13.485304,474.355194,467.626953,-2.80071,394.860229,460.168579,-2.464018,344.739166,464.077454,-0.60011,308.911896,468.89563,0.846378,478.0242,493.894287,-10.681459,415.096039,483.490631,-11.405337,376.444,481.803772,-11.387267,344.83194,482.108185,-11.530562,1
37,'2023/10/23 11:07:33:299',1,633.840881,494.324402,-0.001328,578.761047,487.549683,20.592648,525.261658,479.78894,28.920938,483.711212,481.030426,33.343521,454.951111,488.197968,37.15414,480.266876,439.228119,17.52203,408.567505,444.529846,20.82003,366.611694,450.440155,23.480637,336.082336,455.886169,24.981037,475.913727,448.731232,6.331731,391.547394,446.562469,7.300962,341.872742,454.570313,9.441546,306.673706,462.545105,11.42027,476.138123,466.855774,-3.662402,396.354187,460.638977,-3.835704,344.860016,465.563934,-2.496338,307.270599,471.137177,-1.487269,480.942963,492.171051,-11.917965,417.793823,482.769409,-12.990078,378.210541,481.816528,-13.208632,345.271271,482.657776,-13.625965,1
38,'2023/10/23 11:07:33:311',1,633.840881,494.324402,-0.001328,578.761047,487.549683,20.592648,525.261658,479.78894,28.920938,483.711212,481.030426,33.343521,454.951111,488.197968,37.15414,480.266876,439.228119,17.52203,408.567505,444.529846,20.82003,366.611694,450.440155,23.480637,336.082336,455.886169,24.981037,475.913727,448.731232,6.331731,391.547394,446.562469,7.300962,341.872742,454.570313,9.441546,306.673706,462.545105,11.42027,476.138123,466.855774,-3.662402,396.354187,460.638977,-3.835704,344.860016,465.563934,-2.496338,307.270599,471.137177,-1.487269,480.942963,492.171051,-11.917965,417.793823,482.769409,-12.990078,378.210541,481.816528,-13.208632,345.271271,482.657776,-13.625965,1
39,'2023/10/23 11:07:33:324',1,633.556458,495.288727,-0.001352,578.655579,486.338715,20.554768,525.801575,477.999207,28.696741,484.510895,479.081451,32.957844,456.221191,486.077118,36.638908,481.334442,439.231506,16.714447,409.077728,444.059784,19.696215,366.648529,449.259705,22.301252,335.62265,454.266144,23.842926,477.178345,449.01416,5.487772,392.017059,446.358978,6.086748,341.997101,454.018951,8.165495,306.421356,461.888184,10.129519,477.866302,467.361389,-4.497177,397.416077,460.447235,-4.981654,345.734924,465.075378,-3.694706,307.888336,470.52774,-2.696948,483.373627,492.997467,-12.717833,419.849182,482.968719,-14.047905,380.390259,481.928131,-14.390246,347.448181,482.890381,-14.892325,1
40,'2023/10/23 11:07:33:336',1,633.556458,495.288727,-0.001352,578.655579,486.338715,20.554768,525.801575,477.999207,28.696741,484.510895,479.081451,32.957844,456.221191,486.077118,36.638908,481.334442,439.231506,16.714447,409.077728,444.059784,19.696215,366.648529,449.259705,22.301252,335.62265,454.266144,23.842926,477.178345,449.01416,5.487772,392.017059,446.358978,6.086748,341.997101,454.018951,8.165495,306.421356,461.888184,10.129519,477.866302,467.361389,-4.497177,397.416077,460.447235,-4.981654,345.734924,465.075378,-3.694706,307.888336,470.52774,-2.696948,483.373627,492.997467,-12.717833,419.849182,482.968719,-14.047905,380.390259,481.928131,-14.390246,347.448181,482.890381,-14.892325,1
41,'2023/10/23 11:07:33:347',1,633.556458,495.288727,-0.001352,578.655579,486.338715,20.554768,525.801575,477.999207,28.696741,484.510895,479.081451,32.957844,456.221191,486.077118,36.638908,481.334442,439.231506,16.714447,409.077728,444.059784,19.696215,366.648529,449.259705,22.301252,335.62265,454.266144,23.842926,477.178345,449.01416,5.487772,392.017059,446.358978,6.086748,341.997101,454.018951,8.165495,306.421356,461.888184,10.129519,477.866302,467.361389,-4.497177,397.416077,460.447235,-4.981654,345.734924,465.075378,-3.694706,307.888336,470.52774,-2.696948,483.373627,492.997467,-12.717833,419.849182,482.968719,-14.047905,380.390259,481.928131,-14.390246,347.448181,482.890381,-14.892325,1
42,'2023/10/23 11:07:33:359',1,633.82019,494.53241,-0.001437,580.070679,486.490662,20.826756,527.036011,478.423492,29.427864,485.606476,479.53656,34.171131,457.119263,486.288635,38.37352,480.550171,438.019958,18.201393,409.086395,442.789673,21.937057,367.800781,448.05249,24.966524,337.713104,453.074921,26.761717,475.103424,447.89801,7.20161,391.142883,445.424255,8.628934,342.737671,453.640503,11.250064,308.571259,461.830292,13.593854,474.398315,466.465576,-2.605238,394.921967,459.964203,-2.429881,344.863403,465.095428,-0.620762,308.62854,470.973999,0.774488,478.38559,492.292542,-10.664465,414.931946,482.926849,-11.480354,376.11908,482.284668,-11.419709,344.245636,483.555939,-11.582253,1
43,'2023/10/23 11:07:33:370',1,633.82019,494.53241,-0.001437,580.070679,486.490662,20.826756,527.036011,478.423492,29.427864,485.606476,479.53656,34.171131,457.119263,486.288635,38.37352,480.550171,438.019958,18.201393,409.086395,442.789673,21.937057,367.800781,448.05249,24.966524,337.713104,453.074921,26.761717,475.103424,447.89801,7.20161,391.142883,445.424255,8.628934,342.737671,453.640503,11.250064,308.571259,461.830292,13.593854,474.398315,466.465576,-2.605238,394.921967,459.964203,-2.429881,344.863403,465.095428,-0.620762,308.62854,470.973999,0.774488,478.38559,492.292542,-10.664465,414.931946,482.926849,-11.480354,376.11908,482.284668,-11.419709,344.245636,483.555939,-11.582253,1
44,'2023/10/23 11:07:33:382',1,633.82019,494.53241,-0.001437,580.070679,486.490662,20.826756,527.036011,478.423492,29.427864,485.606476,479.53656,34.171131,457.119263,486.288635,38.37352,480.550171,438.019958,18.201393,409.086395,442.789673,21.937057,367.800781,448.05249,24.966524,337.713104,453.074921,26.761717,475.103424,447.89801,7.20161,391.142883,445.424255,8.628934,342.737671,453.640503,11.250064,308.571259,461.830292,13.593854,474.398315,466.465576,-2.605238,394.921967,459.964203,-2.429881,344.863403,465.095428,-0.620762,308.62854,470.973999,0.774488,478.38559,492.292542,-10.664465,414.931946,482.926849,-11.480354,376.11908,482.284668,-11.419709,344.245636,483.555939,-11.582253,1
45,'2023/10/23 11:07:33:393',1,634.272888,496.396851,-0.001483,582.040161,488.917236,21.338732,529.293396,481.018463,30.377365,487.99939,482.193939,35.473755,459.208038,488.626343,40.000835,481.149109,438.852448,19.63829,410.622162,443.579224,24.037251,370.267731,448.57663,27.461924,340.818512,453.026947,29.477844,474.377197,448.708954,8.624307,391.324005,445.768677,10.770809,343.761169,453.569183,13.881365,310.330444,460.848053,16.57671,472.246674,467.429962,-1.227543,393.424469,460.198578,-0.511163,344.113739,464.562531,1.682927,308.602722,469.495209,3.36353,474.754364,493.550049,-9.323448,411.439575,483.60144,-9.770688,373.028748,482.237854,-9.48954,341.686462,482.641144,-9.459646,1
46,'2023/10/23 11:07:33:405',1,634.272888,496.396851,-0.001483,582.040161,488.917236,21.338732,529.293396,481.018463,30.377365,487.99939,482.193939,35.473755,459.208038,488.626343,40.000835,481.149109,438.852448,19.63829,410.622162,443.579224,24.037251,370.267731,448.57663,27.461924,340.818512,453.026947,29.477844,474.377197,448.708954,8.624307,391.324005,445.768677,10.770809,343.761169,453.569183,13.881365,310.330444,460.848053,16.57671,472.246674,467.429962,-1.227543,393.424469,460.198578,-0.511163,344.113739,464.562531,1.682927,308.602722,469.495209,3.36353,474.754364,493.550049,-9.323448,411.439575,483.60144,-9.770688,373.028748,482.237854,-9.48954,341.686462,482.641144,-9.459646,1
47,'2023/10/23 11:07:33:417',1,634.272888,496.396851,-0.001483,582.040161,488.917236,21.338732,529.293396,481.018463,30.377365,487.99939,482.193939,35.473755,459.208038,488.626343,40.000835,481.149109,438.852448,19.63829,410.622162,443.579224,24.037251,370.267731,448.57663,27.461924,340.818512,453.026947,29.477844,474.377197,448.708954,8.624307,391.324005,445.768677,10.770809,343.761169,453.569183,13.881365,310.330444,460.848053,16.57671,472.246674,467.429962,-1.227543,393.424469,460.198578,-0.511163,344.113739,464.562531,1.682927,308.602722,469.495209,3.36353,474.754364,493.550049,-9.323448,411.439575,483.60144,-9.770688,373.028748,482.237854,-9.48954,341.686462,482.641144,-9.459646,1
48,'2023/10/23 11:07:33:429',1,632.718872,494.834503,-0.001474,578.502136,487.566437,21.134644,525.251831,480.014557,29.807781,483.647736,481.690033,34.508755,455.005035,488.891724,38.566437,479.691895,438.656067,18.581461,408.094025,444.140015,22.323494,366.696472,449.665741,25.268362,336.587616,454.723358,26.973259,474.532623,448.214539,7.348017,390.540863,446.544495,8.827352,341.741913,454.637451,11.375296,307.370636,462.492188,13.648307,474.022125,466.740753,-2.699893,394.741119,460.694641,-2.480854,344.552032,465.502533,-0.860877,308.206207,470.947723,0.352634,478.004944,492.684631,-10.978224,415.069244,483.37973,-11.826235,376.602478,482.425323,-11.96458,344.84671,483.33313,-12.307361,1
49,'2023/10/23 11:07:33:441',1,632.718872,494.834503,-0.001474,578.502136,487.566437,21.134644,525.251831,480.014557,29.807781,483.647736,481.690033,34.508755,455.005035,488.891724,38.566437,479.691895,438.656067,18.581461,408.094025,444.140015,22.323494,366.696472,449.665741,25.268362,336.587616,454.723358,26.973259,474.532623,448.214539,7.348017,390.540863,446.544495,8.827352,341.741913,454.637451,11.375296,307.370636,462.492188,13.648307,474.022125,466.740753,-2.699893,394.741119,460.694641,-2.480854,344.552032,465.502533,-0.860877,308.206207,470.947723,0.352634,478.004944,492.684631,-10.978224,415.069244,483.37973,-11.826235,376.602478,482.425323,-11.96458,344.84671,483.33313,-12.307361,1
50,'2023/10/23 11:07:33:452',1,632.718872,494.834503,-0.001474,578.502136,487.566437,21.134644,525.251831,480.014557,29.807781,483.647736,481.690033,34.508755,455.005035,488.891724,38.566437,479.691895,438.656067,18.581461,408.094025,444.140015,22.323494,366.696472,449.665741,25.268362,336.587616,454.723358,26.973259,474.532623,448.214539,7.348017,390.540863,446.544495,8.827352,341.741913,454.637451,11.375296,307.370636,462.492188,13.648307,474.022125,466.740753,-2.699893,394.741119,460.694641,-2.480854,344.552032,465.502533,-0.860877,308.206207,470.947723,0.352634,478.004944,492.684631,-10.978224,415.069244,483.37973,-11.826235,376.602478,482.425323,-11.96458,344.84671,483.33313,-12.307361,1
51,'2023/10/23 11:07:33:464',1,635.653137,496.053802,-0.001372,581.559814,488.40274,20.954945,528.118713,480.228821,29.532787,486.474091,481.293274,34.176632,457.368256,487.92981,38.252304,481.436066,439.230774,18.360977,409.988251,443.685364,21.990677,368.445648,448.993683,24.896343,338.031555,454.07666,26.607357,476.379456,448.900452,7.15032,392.139252,446.263428,8.504379,343.207031,454.733978,11.028718,308.534668,462.979828,13.341842,475.898254,467.388184,-2.886724,396.108032,460.642883,-2.796348,345.317108,466.25116,-1.090828,308.362488,472.389954,0.276603,479.947479,493.398438,-11.17346,416.195068,483.542297,-12.06426,376.834991,483.158234,-12.058192,344.3638,484.677094,-12.244165,1
52,'2023/10/23 11:07:33:476',1,635.653137,496.053802,-0.001372,581.559814,488.40274,20.954945,528.118713,480.228821,29.532787,486.474091,481.293274,34.176632,457.368256,487.92981,38.252304,481.436066,439.230774,18.360977,409.988251,443.685364,21.990677,368.445648,448.993683,24.896343,338.031555,454.07666,26.607357,476.379456,448.900452,7.15032,392.139252,446.263428,8.504379,343.207031,454.733978,11.028718,308.534668,462.979828,13.341842,475.898254,467.388184,-2.886724,396.108032,460.642883,-2.796348,345.317108,466.25116,-1.090828,308.362488,472.389954,0.276603,479.947479,493.398438,-11.17346,416.195068,483.542297,-12.06426,376.834991,483.158234,-12.058192,344.3638,484.677094,-12.244165,1
53,'2023/10/23 11:07:33:488',1,635.006592,496.951172,-0.001391,582.859009,489.463196,21.082176,529.440063,481.988708,29.950224,488.083099,483.199646,34.863689,459.067596,489.202942,39.203659,479.686646,440.727539,19.424492,408.85083,445.02005,23.729914,368.324219,450.377502,27.103924,338.541565,455.322968,29.041414,473.444977,450.4021,8.351607,389.634247,447.058014,10.36011,341.745422,455.464417,13.389113,307.494751,463.613739,16.003164,471.697113,468.582977,-1.584839,392.166504,460.925964,-1.0343,341.720551,466.119202,1.203443,304.699402,472.125641,2.92416,474.655823,493.969971,-9.797834,410.505585,483.180054,-10.316622,371.000977,482.182159,-9.893474,338.407745,483.237823,-9.756849,1
54,'2023/10/23 11:07:33:500',1,635.006592,496.951172,-0.001391,582.859009,489.463196,21.082176,529.440063,481.988708,29.950224,488.083099,483.199646,34.863689,459.067596,489.202942,39.203659,479.686646,440.727539,19.424492,408.85083,445.02005,23.729914,368.324219,450.377502,27.103924,338.541565,455.322968,29.041414,473.444977,450.4021,8.351607,389.634247,447.058014,10.36011,341.745422,455.464417,13.389113,307.494751,463.613739,16.003164,471.697113,468.582977,-1.584839,392.166504,460.925964,-1.0343,341.720551,466.119202,1.203443,304.699402,472.125641,2.92416,474.655823,493.969971,-9.797834,410.505585,483.180054,-10.316622,371.000977,482.182159,-9.893474,338.407745,483.237823,-9.756849,1
55,'2023/10/23 11:07:33:512',1,635.006592,496.951172,-0.001391,582.859009,489.463196,21.082176,529.440063,481.988708,29.950224,488.083099,483.199646,34.863689,459.067596,489.202942,39.203659,479.686646,440.727539,19.424492,408.85083,445.02005,23.729914,368.324219,450.377502,27.103924,338.541565,455.322968,29.041414,473.444977,450.4021,8.351607,389.634247,447.058014,10.36011,341.745422,455.464417,13.389113,307.494751,463.613739,16.003164,471.697113,468.582977,-1.584839,392.166504,460.925964,-1.0343,341.720551,466.119202,1.203443,304.699402,472.125641,2.92416,474.655823,493.969971,-9.797834,410.505585,483.180054,-10.316622,371.000977,482.182159,-9.893474,338.407745,483.237823,-9.756849,1
56,'2023/10/23 11:07:33:524',1,632.10498,494.703186,-0.001502,580.969604,488.299561,20.648207,527.576965,481.422638,29.707335,486.124908,483.061707,34.888294,457.709351,490.039124,39.495213,477.598938,439.443237,19.953739,408.224579,445.482025,24.638718,369.458588,451.611206,28.029415,341.023956,456.563293,29.863276,470.312622,449.381592,9.35122,388.63269,448.210419,11.994461,342.188293,456.805573,15.01617,309.181305,464.834991,17.450058,467.881897,467.787903,-0.155393,390.614838,462.553131,0.953873,342.691956,468.009491,3.112675,308.005035,473.943878,4.628007,470.506348,493.026398,-8.012842,408.586853,484.826263,-8.089072,370.839661,484.325104,-7.607469,339.918762,485.460571,-7.495399,1
57,'2023/10/23 11:07:33:536',1,632.10498,494.703186,-0.001502,580.969604,488.299561,20.648207,527.576965,481.422638,29.707335,486.124908,483.061707,34.888294,457.709351,490.039124,39.495213,477.598938,439.443237,19.953739,408.224579,445.482025,24.638718,369.458588,451.611206,28.029415,341.023956,456.563293,29.863276,470.312622,449.381592,9.35122,388.63269,448.210419,11.994461,342.188293,456.805573,15.01617,309.181305,464.834991,17.450058,467.881897,467.787903,-0.155393,390.614838,462.553131,0.953873,342.691956,468.009491,3.112675,308.005035,473.943878,4.628007,470.506348,493.026398,-8.012842,408.586853,484.826263,-8.089072,370.839661,484.325104,-7.607469,339.918762,485.460571,-7.495399,1
58,'2023/10/23 11:07:33:548',1,632.10498,494.703186,-0.001502,580.969604,488.299561,20.648207,527.576965,481.422638,29.707335,486.124908,483.061707,34.888294,457.709351,490.039124,39.495213,477.598938,439.443237,19.953739,408.224579,445.482025,24.638718,369.458588,451.611206,28.029415,341.023956,456.563293,29.863276,470.312622,449.381592,9.35122,388.63269,448.210419,11.994461,342.188293,456.805573,15.01617,309.181305,464.834991,17.450058,467.881897,467.787903,-0.155393,390.614838,462.553131,0.953873,342.691956,468.009491,3.112675,308.005035,473.943878,4.628007,470.506348,493.026398,-8.012842,408.586853,484.826263,-8.089072,370.839661,484.325104,-7.607469,339.918762,485.460571,-7.495399,1
59,'2023/10/23 11:07:33:560',1,630.776611,495.874725,-0.001214,573.635071,490.418488,19.823784,520.080811,483.21228,27.548283,478.031128,484.735138,31.499706,447.66922,490.755707,34.901882,473.884918,440.746765,15.301241,401.832672,446.33548,17.574236,359.570953,452.53186,19.77511,329.032562,458.204834,20.939655,471.038177,448.691772,3.946637,386.448334,448.85083,3.731422,337.056793,458.409058,5.244543,302.465454,467.63385,6.777198,473.245575,466.083008,-6.228717,393.889435,462.246094,-7.611479,343.002106,468.856781,-6.984116,305.983429,475.796356,-6.43876,479.91568,491.568054,-14.678661,417.476898,484.365967,-17.025379,378.354523,484.876373,-18.125298,345.944916,487.181366,-19.178009,1
60,'2023/10/23 11:07:33:571',1,630.776611,495.874725,-0.001214,573.635071,490.418488,19.823784,520.080811,483.21228,27.548283,478.031128,484.735138,31.499706,447.66922,490.755707,34.901882,473.884918,440.746765,15.301241,401.832672,446.33548,17.574236,359.570953,452.53186,19.77511,329.032562,458.204834,20.939655,471.038177,448.691772,3.946637,386.448334,448.85083,3.731422,337.056793,458.409058,5.244543,302.465454,467.63385,6.777198,473.245575,466.083008,-6.228717,393.889435,462.246094,-7.611479,343.002106,468.856781,-6.984116,305.983429,475.796356,-6.43876,479.91568,491.568054,-14.678661,417.476898,484.365967,-17.025379,378.354523,484.876373,-18.125298,345.944916,487.181366,-19.178009,1
61,'2023/10/23 11:07:33:583',1,630.776611,495.874725,-0.001214,573.635071,490.418488,19.823784,520.080811,483.21228,27.548283,478.031128,484.735138,31.499706,447.66922,490.755707,34.901882,473.884918,440.746765,15.301241,401.832672,446.33548,17.574236,359.570953,452.53186,19.77511,329.032562,458.204834,20.939655,471.038177,448.691772,3.946637,386.448334,448.85083,3.731422,337.056793,458.409058,5.244543,302.465454,467.63385,6.777198,473.245575,466.083008,-6.228717,393.889435,462.246094,-7.611479,343.002106,468.856781,-6.984116,305.983429,475.796356,-6.43876,479.91568,491.568054,-14.678661,417.476898,484.365967,-17.025379,378.354523,484.876373,-18.125298,345.944916,487.181366,-19.178009,1
62,'2023/10/23 11:07:33:595',1,632.050171,498.904663,-0.001174,574.264954,491.866272,19.542112,520.065979,483.940521,26.788666,478.297699,484.955353,30.336185,448.258575,490.530518,33.397057,475.739471,441.312561,13.52717,403.391205,446.419098,14.839329,359.511414,452.832367,16.442507,326.970795,458.653992,17.259243,475.115479,450.107788,2.010207,388.042664,449.493378,0.529723,335.517609,459.28064,1.366077,297.785309,468.111511,2.509374,479.457672,468.484131,-8.260357,396.968048,464.303528,-10.841361,342.191132,471.488098,-10.813291,301.540588,478.487366,-10.521794,488.610962,495.330719,-16.75396,423.705017,487.214569,-19.948092,381.666077,488.282837,-21.49921,346.051117,491.057739,-22.8403,1
63,'2023/10/23 11:07:33:607',1,632.050171,498.904663,-0.001174,574.264954,491.866272,19.542112,520.065979,483.940521,26.788666,478.297699,484.955353,30.336185,448.258575,490.530518,33.397057,475.739471,441.312561,13.52717,403.391205,446.419098,14.839329,359.511414,452.832367,16.442507,326.970795,458.653992,17.259243,475.115479,450.107788,2.010207,388.042664,449.493378,0.529723,335.517609,459.28064,1.366077,297.785309,468.111511,2.509374,479.457672,468.484131,-8.260357,396.968048,464.303528,-10.841361,342.191132,471.488098,-10.813291,301.540588,478.487366,-10.521794,488.610962,495.330719,-16.75396,423.705017,487.214569,-19.948092,381.666077,488.282837,-21.49921,346.051117,491.057739,-22.8403,1
64,'2023/10/23 11:07:33:618',1,624.169617,495.868988,-0.000842,562.825256,483.586548,18.40172,508.884521,475.352814,25.060402,467.245148,476.245392,28.418167,439.489441,481.86438,31.549826,467.688873,437.623901,10.742685,394.179413,445.379486,11.241092,349.876648,453.868652,12.276348,316.283264,461.233063,12.815748,469.167816,447.519745,0.006335,382.331879,451.958313,-2.020502,329.449127,463.580841,-1.609823,290.727722,473.991943,-0.865605,476.552307,466.203491,-9.409118,396.162231,468.579041,-12.211977,342.527161,477.789886,-12.578126,301.614929,485.587952,-12.690737,489.094299,492.4133,-17.079821,426.867676,489.763458,-20.472031,386.651825,493.235077,-22.419407,351.957458,497.264954,-24.164362,1
65,'2023/10/23 11:07:33:630',1,624.169617,495.868988,-0.000842,562.825256,483.586548,18.40172,508.884521,475.352814,25.060402,467.245148,476.245392,28.418167,439.489441,481.86438,31.549826,467.688873,437.623901,10.742685,394.179413,445.379486,11.241092,349.876648,453.868652,12.276348,316.283264,461.233063,12.815748,469.167816,447.519745,0.006335,382.331879,451.958313,-2.020502,329.449127,463.580841,-1.609823,290.727722,473.991943,-0.865605,476.552307,466.203491,-9.409118,396.162231,468.579041,-12.211977,342.527161,477.789886,-12.578126,301.614929,485.587952,-12.690737,489.094299,492.4133,-17.079821,426.867676,489.763458,-20.472031,386.651825,493.235077,-22.419407,351.957458,497.264954,-24.164362,1
